artist_name,track_name,release_date,genre,lyrics
elvis presley,blue suede shoes,1956,rock,money ready step blue suede shoe stay blue suede shoe knock step face slander place wanna uhuh shoe step blue suede shoe stay blue suede shoe walk burn house steal drink liquor fruit want uhuh shoe step blue suede shoe blue suede shoe yeah money ready step blue suede shoe blue suede shoe blue blue blue suede shoe blue blue blue suede shoe yeah blue blue blue suede shoe baby blue blue blue suede shoe blue suede shoe
elvis presley,blue moon,1956,rock,blue moon stand dream heart blue moon know hear say prayer care blue moon stand dream heart blue moon
elvis presley,love me,1956,rock,treat like fool treat mean cruel wring faithful heart tear apart darling lonely blue cry dear steal steal feel feel heart want heart beat close close darling lonely blue cry dear steal steal feel feel heart want heart beat close close darling lonely beggin knees yeah
elvis presley,ready teddy,1956,rock,ready ready ready ready ready ready ready ready ready ready ready ready ready roll go corner pick sweetie roll baby apple cause flat cat dungaree dolls head sock ball joint jump cat go wild music send crazy style cause gonna kick shoe roll fade jeans grab roll baby pour steam shuffle leave shuffle right gonna roll till early early night cause
elvis presley,i'm counting on you,1956,rock,word know need guide hold hand count count dear come dear kind love know deeply feel things know completely count count dear come dear kind love know deeply feel things know completely count
gene vincent & his blue caps,i flipped,1956,rock,flippedflipped flippedaflipped flippedflipped flippedaflipped flippedflipped flippedaflipped flippedflipped flippedaflipped flip arollin real cool flippedflipped flippedaflipped flippedflipped flippedaflipped baby wander quarter aput right line say square join ratrace come beat rapid myohmy slowgirlslow acome gogirlgo slippedslipped slippedaslipped slippedslipped slippedaslipped slippedslipped slippedaslipped slippedslipped slippedaslipped slip calm swivel makin like jump slippedslipped slippedaslipped slippedslipped slippedaslipped blue cap
gene vincent & his blue caps,jezebel,1956,rock,jezebel devil bear pair horn jezebel fell jezebel jezebel pair eye promise paradise deceive grieve leavin blue jezebel devil plan torment jezebel pair eye promise paradise deceive grieve leavin blue jezebel devil plan torment night jezebel jezebel jezebel jezebel
gene vincent & his blue caps,"jumps, giggles and shouts",1956,rock,girl kid couldn tame boppin round pound jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump girl woman sure dizzy boppin juke machine craziest see jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump girl woman sure dizzy boppin juke machine craziest see jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout
bill haley & his comets,"hot dog, buddy, buddy",1956,rock,cold codfish coal bless soul rock rock line time legs like rooster eye like frog hear music holler rock rock line time fourteen days fourteen fight fourteen lefts fourteen right rock rock line time dance night night live tomorrow gonna dance cause rock rock line time blue suede shoe nylon thread jaguar gonna knock dead cause rock rock line time money cept dime quarter stop think oughta cause rock rock line time
gene vincent & his blue caps,ain't she sweet,1956,rock,sweet walk street confidentially sweet nice look twice confidentially nice cast direction perfection repeat think kind neat confidentially sweet sweet walk street confidentially sweet nice look twice confidentially nice cast direction perfection repeat think kind neat confidentially sweet sweet walk street confidentially sweet confidentially sweet
ray campi,the crossing,1957,rock,hand clutch life fast money come fast chronic chronic chronic roach ashtray presidential shit welcome campaign campaign campaign lifestyle damn thing change campaign welcome campaign lifestyle thing change mixtape better album come better sideline haters tolerate outcome runnerup type outrun whackass calm fuck fuck valium crank volume tell like head steady pass ounce come hood like obama sticker hood neighborhood watch nigga fall look watch nigga piss niggas like swastikas campaign beat liquor crate yell fuck state guess fate somebody shoot know shoot pray angels lord embrace swear streets hell pistol satan devilish things tell freak drop lower self esteem death opponents crown moment life livin rent gotta feelin lethal sip moesha buzz uppercut flow treat
ray campi,you can't catch me,1957,rock,school heat beat nigga cross like flippa korver flip mcfadden bitch catch think gretzky busy text schedule hectic week sportscenter sportscenter play days sportscenter sportscenter check stats turn sportscenter sportscenter like tiger come golf boss flex know mansion loft fast like dolphins play like texan trap margiella cleat cost shoot like play boston friday night fight night turn knock round latest injury list reserve list update loyal team stay get trade lebron people like go stay farm pump rush gonna catch stiff school heat beat nigga cross like flippa korver flip mcfadden bitch catch think gretzky busy text schedule hectic week sportscenter sportscenter play days sportscenter sportscenter check stats turn sportscenter crazy like strong like ram crossover like shoot like play play football play hoop catch like ginn stack money rumor thunder sooners trap madden user blue orange like play mets white green like play jet care winter time scale flex like like whip lamborghini like masi championship party school heat beat nigga cross like count flip mcfadden bitch catch think gretzky busy text schedule hectic week sportscenter sportscenter play days sportscenter sportscenter check stats turn sportscenter
ray campi,i didn't mean to be mean,1957,rock,piss scratch nut high night ash blunt homies freestyling joke act night like number fraction cause smoke drink try catch buzz dirty women hold ball catcher act play daddy role smack buns sorry mean brash fuck catch tounge murder verse stash imma flatten come fuck plaque platinum catch smoke cheeba sippin brew crew lean like tower pisa kill rapper time like frieza stage probably fuck freeze smack ban probably fuck like twist camp make emcee teeth meet fuck pavement play show payment advance mother fuckers hold hand want whoop open offend yeah opinions fuck
ray campi,it ain't me,1957,rock,good people lighter burn burn burn darkness world dancin chance yeah rush learn learn learn conquer fear dancin standin world better feelin believin yeah world champion come come heyeyeyeyyeah come come heyeyeyeyyeah 听我的节奏 count 冠军我的手 还能战斗 這就是最高自曲 yeah 欢呼声世界会最先明白 汗水讓我們有一樣面孔 讓這节奏到我純粹自由 world 還有什麼能比相信自己更有 feel yeah world champion champion champion world 還有什麼能比相信自己更有 feel yeah world champion baby yeah champion whoa whoa whoa whoa whoa whoa champion come come champion
ray campi,give that love to me,1957,rock,spectacular charismatically teach calculus give lyrical step like goodies hood blood donate buck homeless niggas appreciate know sister damn self dominoes play dominoes uncle chino hill cancel shit like campbell latrell sprewell choice ironical inspiration vigorous amputation highly anticipation sinners paper chasin soft want beef better music body shake guard obligate sanctuaries illuminate light shin armor shit go farther best single single niggas typical secrets kill affairs breathe take heart fill commit better commit fuck overall hurt soul choice pound roll herbivores want crime pull slave victim fence hear silence stop police hear death wish fellow enemies make sure suffer shatter dream constipate fame personal issue back dream feel overly dedicate kobe throw ocean jaw ready attack like quarter triple double laugh team seriously nigga succeed laugh laugh check list like goal achieve time spend like money go bankrupt watch bleed pocket like dollar save week duty black shoot heat follow twitter niggas admire want like better require recheck reality admire go hard paint flatten tire
ray campi,loretta,1957,rock,black cashmere head leather dirty white gold grill shin dirty sprite drop life crazy hoe bobbit typesyikes go plan want like macaroons lauduree spanish mami fendi bag break white widow ipad angels hell hole dig high trippin martenelli sippin weight gold match ball sack bape camp dodgers ball botero paint home black leave crime white lighter strut hard heel masterbate keihl bill bill bill hair mynx nail picture like kodak poloroid film inch steel nutsack veal thats baby goats cause motherfuk illest slit throat cause motherfuk realest hook black black black black black black black say black black black black black black black balmain cop swag nigga feel glow finna black black wear black year straight feel know nigga feel crown music freshener nigga bitch swag hefner leave niggas stretcher nigga rule bore lecture care business care family empathetic devil hell amnesty grow thirsty birthday like single feel hoe cause look like sinbad good cook good white bitch black swag white swag riri zip orange tictacs hoe clothe slowly force like black like watch roam like gobe know shoot condom trash like kobe hook black black black black black black black say black black black black black black black
the everly brothers,when will i be loved,1957,rock,blue lie love turn push round love meet girl want break heart happen time cheat mistreat love meet girl want break heart happen time cheat mistreat love love love
frankie laine,that ain't right,1957,rock,felt like sing blue think lose dear felt like cry night wrong right sing blue moon star longer shine dream go think leave felt like run away couldn stay sing blue felt like sing blue think lose dear felt like cry night wrong right sing blue moon star longer shine dream go think leave felt like run away couldn stay sing blue
the platters,don't forget,1957,rock,forget hello goodbye leave numb forget pay cost burn brightly regret lose forget know wonder pass place hold dear heart keep ask disappear forget start remember darling forget forget start remember darling forget forget forget forget
the platters,o promise me,1957,rock,promise someday renew hollow flower grow sweet violets early spring come whisper thrill sing unspeakable promise promise
the platters,time and tide,1957,rock,hesitate years vanish away time tide yesterday today lock heart hide walk forever time tide roll soon moments fly young life best season spring return reason miss thrill tender romance late time tide pass know happen young life best season spring return reason miss thrill tender romance late time tide pass know happen know happen
the platters,darktown strutter's ball,1957,rock,taxi better aready bout half past late wanna band start play remember aget twostep gonna dance shoe play jelly roll blue tomorrow night darktown strutter ball wanna joint start torockin tomorrow night darktown strutter ball better ready want joint start torockin remember aget twostep gonna dance shoe play jelly roll blue tomorrow night tomorrow night tomorrow night tomorrow night tomorrow night darktown strutter ball tomorrow night darktown strutter ball
frankie laine,rockin' chair,1957,rock,hours sittin rockin chair lookin somethin feelin right hours lyin lovin arm lookin sign little look hours time waitin operator phone line phone line phone line phone line hours burnin desire lay floor dress hours kissin keep givin little sign keep givin piece mind hours time waitin operator phone line phone line hours drivin smell skin know lose dimension hours drivin kiss dress hours hours thinkin lovin arm keep givin little sign keep givin piece mind hours present time talkin operator phone line phone line phone line phone line phone line
elvis presley,i'll be home for christmas,1957,rock,home christmas plan snow mistletoe present tree christmas light lead home christmas dream
elvis presley,blueberry hill,1957,rock,thrill blueberry blueberry moon stand blueberry linger dream come true wind play sweet vow apart thrill blueberry
elvis presley,it is no secret (what god can do),1957,rock,chime time ring news slip fell long add strength courage renew dishearten news secret arm wide open pardon secret night light walk feel home power conquer promise away hide
elvis presley,don't leave me now,1957,rock,leave need blue lonely break heart heart love leave good dream dream darling arm gather dust come arm arm need close eye plea leave
elvis presley,true love,1957,rock,suntanned windblown honeymooners feel true true true true guardian high forever true
gene vincent & his blue caps,cat man,1957,rock,acoming better look acomin run acomin lookin girl better hide sister crazy hairdo wear arm sneak waist taste lips belong yeahgit itgo mean things mean alotof hearts break name list alookin woman long ahbetter watch cause midst ahbetter watch cause gonna kiss better watch cause midst yeah better watch cause
elvis presley,tell me why,1957,rock,time look tell think play darling tell leave heart tear break leave prayers mention go feel blue somebody tell
gene vincent & his blue caps,cruisin',1957,rock,cruisin lookin cruisin goin know cruisin lookin cruisin bruise gonna cruisin cruisin goin cruisin cruisin fight tonight cruise crusin ought cruisin pair cruisin wonderin crusin date late cruisin cruisin goin cruisin cruisin fight tonight cruise cruisin lookin cruisin go know cruisin lookin crusin bruise gonna cruisin cruisin crusisin cruisin
elvis presley,lonesome cowboy,1957,rock,lonesome cowboy travel nickel baby phone mountain lie city hear call saddle ride lonesome cowboy destiny dream light shine bright pretty near lonesome cowboy reach ride ride ride ride cowboy sing sing sing sing song cowboy leave lonesome valley light shine lie mountain rope dream lonesome cowboy travel baby come home
carl perkins,tennessee,1957,rock,folks like brag come start stuff make feel like wanna brag know come state tennessee tennessee credit music play nashville everyday tennessee credit music play hillbilly mister foley come kentucky tubb texas folks remember mister come tennessee tennessee credit music play nashville everyday tennessee credit music bomb blow world dear country like agree folks remember atomic bomb tennessee tennessee credit music play nashville everyday tennessee credit music play hillbilly tennessee credit music play nashville everyday tennessee credit music play hillbilly
carl perkins,your true love,1957,rock,true true true baby true true baby world round baby mean baby give true true true baby true true true baby true baby boast certain touch baby mean true true true baby right true true true baby little young need hold give love forget give true true true baby give true baby give
gene vincent & his blue caps,i sure miss you,1957,rock,take away lovely dream need things take away kiss take away miss single thing sure miss miss morning miss night miss wanna love right take away miss single thing sure miss wellell miss morning wellell miss night miss wanna love right take away miss single thing sure miss
carl perkins,sure to fall,1957,rock,sure fall fall sure fall sweet near sure fall hold tight tonight night darling love natural thing want rest life hold tight tonight night darling love natural thing want rest life
gene vincent & his blue caps,unchained melody,1957,rock,darling hunger touch long lonely time time go slowly time mean need need godspeed time go slowly time mean need need godspeed
carl perkins,"gone, gone, gone",1957,rock,girl look like girl look like know baby round babybabybaby go go go go go go go go go go go go go go line wanna round square dance everybody jumpin tonight yeah wanna round square dance everybody jumpin tonight baby lovin babybabybaby go go go ohoh go go go go go go go go go go go go line girl look like say girl look like know baby babybabybaby go go go babybabybaby go go go go go go go go go go go go come
the champs,limbo dance,1958,rock,sit corner leave stand stand shake feet scream kid go pull hair swear dead dance fellow dead burn burn burn wanna lose dance cramp everybody dance wanna dance cramp everybody dance mind dead dizzy limbs numb get weary scream kid go pull hair swear dead dance fellow dead burn burn burn wanna lose sit corner leave stand shake feet scream kid go hair swear dead dance fellow dead burn burn burn wanna lose dance cramp everybody dance wanna dance cramp everybody dance
gene vincent & his blue caps,keep it a secret,1958,rock,darling somebody secret tell break poor heart foolish pride drive apart darling rendezvous paint girl know attention secret
gene vincent & his blue caps,you'll never walk alone,1958,rock,walk hold head high afraid dark golden sweet silver song walk wind walk rain dream toss blow walk walk heart walk walk walk hold head high afraid dark golden sweet silver song walk wind walk rain dream toss blow walk walk heart walk walk walk walk heart walk walk
gene vincent,flea brain,1958,rock,flea brain flea brain hophophop flea brain flea brain arockrockrock flea brain hole head wasn good lookin better dead brand lassie move block classy chassy know stack right head shoe act like somethin escape flea brain flea brain ahophophop flea brain flea brain arockrockrock flea brain hole head wasn good lookin better dead take soda fountain cream sundae lean starighten hose cream melt coffee freeze flea brain flea brain rockrockrock flea brain flea brain rockrockrock flea brain hole head wasn good lookin better dead take flea brain lover mind thrill stick like chicken roof think turn loose flea brain flea brain hophophop flea brain flea brain arockrockrock flea brain real flea brain know think flea brain flea brain hophophop flea brain flea rockrockrock flea brain real flea brain know think
frankie laine,midnight on a rainy monday,1958,rock,ghost riders cowpoke go ridin dark ridge rest go mighty herd eye cow plowin rag sky cloudy draw ghost herd brand hooves steel horn black shiny breath feel bolt fear go thunder riders comin hard hear mournful ghost riders face gaunt eye blur shirt soak sweat ridin hard catch herd catch ride forever range horse snortin flame ride hear ghost riders riders lop hear want save soul hell ridin range cowboy change ways today ride tryin catch devil herd endless sky ghost riders
frankie laine,you've changed,1958,rock,change sparkle go smile careless yawn break heart change change kiss blasé bore understand change forget word memory share ignore realize care change know need tell change
frankie laine,laura,1958,rock,hold hand count finger touch lips desire head chest hear heartbeat gently finger hair touch ears listen wish fulfil soft gentle hand caress body tell tell bear take awful tell wall build carpet lay curtain windows touch satin pillow count dress closet note checkbook time pull trigger tell tell bear time pull trigger tell tell tell
frankie laine,mam'selle,1958,rock,montmartre midnight come think spring music listen room begin sing serenade remember small cafe rendezvous violins warm sweet night dance kiss sigh lovely eye sparkle like wine heart yearn know goodbye violins small cafe rendezvous violins warm sweet night dance kiss sigh lovely eye sparkle like wine heart yearn know goodbye violins
marty wilde,endless sleep,1958,rock,night black rain fallin look baby aroun chase footsteps shore afraid go look take baby away hear voice deep come join baby endless sleep quarrel fight leave night foot step baby go look take baby away hear voice deep come join baby endless sleep endless sleep water heart fear breaker near reach darlin hold drag away angry look take baby away hear voice cryin deep take baby endless sleep grab baby endless sleep
the champs,i'll be there,1958,rock,death antihero champion doom life tomb seal fate decay escape soul go steal life away suffer pain final breath know death death death death live hungry children streets disease kill sleep needle junkie tormentor calm reaper black life turn know near toothy grin leave life hell begin
the champs,raunchy,1958,rock,whip road block good yout lock take small loss real swiss watch ticktock whip road block good yout lock take small loss real swiss watch ticktock aight wanna ride round rari whip pull outside rari bone waan baby tryna say feel raunchy live little niggas brand yeah buyin buyin drip tell baby yeah straight henny fire uhhuh pour double shoot yeah pourin yeah pour niggas niggas diddy yeah diggity baby finna long rotate watch doggy sing doremi yeah hop benz sweet prolly tell friend bout match receive whip road block good yout lock take small loss real swiss watch ticktock whip road block good yout lock take small loss real swiss watch ticktock hop plane drop spain champagne grab haze yeah reverse range oooo oooo bang woah cartier bust twotone colour yeah ménage trois twotone lover work rate cut work everyday struggle change budden look inshallah yeah wanna ride papa ride single leicester freaky gimme ucky restaurant brother connect dot study time cause piss look like lighthouse wrist glist bling press button dust whip road block good yout lock take small loss real swiss watch ticktock whip road block good yout lock take small loss real swiss watch ticktock
elvis presley,as long as i have you,1958,rock,star fade fall care long kiss bring thrill know long think future forget past bring long long long
elvis presley,young dreams,1958,rock,young dream young dream young dream young dream young dream heart fill young dream dream long share eye eye eye eye eye young dream come true young arm want hold hold hold tight young lips lips want kiss kiss kiss morning noon night hand hand hand darling hand hand young dream young arm want hold hold hold tight young lips lips want kiss kiss kiss morning noon night hand hand hand darling hand hand young dream young dream young dream young dream
elvis presley,lover doll,1958,rock,lover lover lover lover cutest lover tell lover mean mean time fell cuddly charm lover crazy arm think dollies come grow go ribbon wrap home treat badly like cast away break lover madly lover think dollies come grow go ribbon wrap home lover lover lover lover lover lover lover lover lover lover lover lover lover lover lover lover
elvis presley,new orleans,1958,rock,know heaven mean orleans live till cuddle blackeyed baby bayou see see cupid queen like orleans like make awful bear ififif live lazy love fine feel help lose blue louisiisiana lead lead jeans foot foot orleans louisiana baby tell stay awhile live southern style orleans
elvis presley,don't ask me why,1958,rock,love know heart good want kind dream kind live long goodbye need need
elvis presley,king creole,1958,rock,orleans play roll guitar great soul lay beat like coal go creole know go go go jump like catfish pole know go go go shake creole start good hold guitar like start growl throat bend string write know go go go jump like catfish pole know go go go shake creole sing song crawdad hole sing song jelly roll sing song pork green sing blue orleans know go go go jump like catfish pole yeah know go go go shake creole play evil play sweet matter play feet get rock fever baby heaven sakes stop play till guitar break know go go go jump like catfish pole know go go go shake creole know go go go shake creole
elvis presley,love me tender,1958,rock,tender sweet life complete tender true dream fulfil darling tender long heart belong tender dear tell years till time dream come true darling know happiness follow
elvis presley,heartbreak hotel,1958,rock,baby leave place dwell lonely street heartbreak hotel lonely baby lonely lonely crowd room break hearted lovers away gloom lonely baby lonely lonely bellhop tear flow desk clerk dress black long lonely street look lonely baby lonely lonely baby leave tale tell walk lonely street heartbreak hotel
elvis presley,jailhouse rock,1958,rock,throw party county jail prison band begin wail band jumpin joint begin swing hear knock jailbirds sing everybody everybody cell block dancin jailhouse spider play tenor saxophone little blowin slide trombone drummer illinois go crash boom bang rhythm section purple gang everybody everybody cell block dancin jailhouse lyric commercial
elvis presley,that's when your heartaches begin,1958,rock,sweetheart arm friend heartaches begin dream lifetime come heartaches begin thing share bring friend affair sweetheart friend heartaches begin sweetheart arm best friend brother heartaches begin
elvis presley,any way you want me (that's how i will be),1958,rock,strong mountain weak tree want tame baby wild rag want hand heart mold arm stay fool wise darling hold want
elvis presley,trouble,1958,rock,look trouble come right place look trouble look right face bear stand talk daddy greeneyed mountain evil middle misery evil mess look trouble order kind flesh blood bone go start rumble evil middle misery evil mess evil evil evil evil evil evil mess mess mess evil evil evil evil mess mess evil tell evil mess yeah
carl perkins,"shake, rattle and roll",1958,rock,good even ladies gentlemen performer tonight good time shit hit sock hop gymnasium try risky business jam perkins shawty dance jitterbug shake rattle roll free soul stop presley bar jail house rock crew make move spread loot modern american bandstand spread music dance land influential check credentials darlin little darlin time twist blunt expect bunch bridge tunnel kid bunch beatniks drive theaters beef safe matinee bullets chest like bring conical cruise slow cadillac convertible dice rear view couple barely feel like cause girl dammit play lone ranger picture perfect life like families post think gloat stuff hydro bong till hydro bomb throw couple juke flirt shawty poodle skirt white sock know knees like holy hour pocket green presidents originally white face segregate black card wallet racist squad shit year home kold
gene vincent & his blue caps,in my dreams,1958,rock,dream tell care dream tell compare hold hold hold dream tell compare dream tell want share hold hold hold dream believe know real dream say reality dream come true know heart hold hold hold dream believe know real dream say reality dream come true know heart hold hold hold
gene vincent & his blue caps,git it,1958,rock,willou willou whip whip whip willou willou whip whip whip willou willou whip whip whip willou willou whip whip whip willou willou willou willou willou willou whip whip whip girl girl say cadillac cadillac cadillac cadillac best canwell girl girl say ring ring ring ring best canwell
the big bopper,someone watching over you,1958,rock,best right trouble sleep night devil soul fright watch tonight lend hand needy treat like friend conscience tell right watch tonight watch rest head angels sit foot best right trouble sleep night devil soul fright watch watch watch tonight
the kingston trio,santy anno,1958,rock,sailin cross river liverpool heave away santy anno cape horn frisco californio heave away heave away santy anno heave away californio plenty gold tell heave away santy anno heave away californio heave away heave away santy anno heave away californio days fortynine heave away santy anno days good time californio heave away heave away santy anno heave away californio
carl perkins,that's all right,1958,rock,right right right mama mama tell papa tell mess good right yeah right right mama leave baby leave sure time bother knock door right yeah right right mama right right right mama right right right mama
elvis presley,"steadfast, loyal and true",1958,rock,farewell high school remember dear mater steadfast loyal true onward live lead light guide motto creed look fondly wall recall precious moments hallow halls
the kingston trio,fast freight,1958,rock,listen whistle awake wish railroad near cause rattle clatter fast freight keep amakin music hear whistle blow hear whistle blow clickety clack clickety clack wheel say railroad track come come come wouldn nickel work hard purty think world fool hear whistle blow hear whistle blow clickety clack clickety clack wheel say railroad track come come come night listen wonder late dream ridin train feel pulse abeatin fast freight thank lord hear whistle blow hear whistle blow clickety clack clickety clack wheel say railroad track come come come
gene vincent,my heart,1959,rock,lips kiss arm squeeze heart woho woaaho date close know little dream true woowho gleam eyehihi know time goodbyehihi hand hand walk doorooroor kiss care ring heart woho woaa lips kiss arm squeeze heart woho woaa date close know little dream true woowho wowhoo gleam eyehihi know time goodbyehihi hand hand walk doorooroor kiss care ring heart woaa
the kingston trio,oleanna,1959,rock,oleanna oleanna oleanna climb matterhorn reach force stop hear mystic oleanna oleanna oleanna island ocean human soul search bread water hear sound oleanna oleanna oleanna plane motor go wing hear voice oleanna oleanna oleanna tramp congo tribe appear native chant haunt sound fear oleanna oleanna oleanna rocket space moon ectoplasm greet hear latest tune oleanna oleanna oleanna ship sink water send wait answer guess come voice calm cheerful cheerful say accord survey song number oleanna oleanna oleanna oleanna oleanna oleanna
the kingston trio,gue gue,1959,rock,mighty funny sing best song hear learn song little baby cause little baby go milky fly earth hide corner fly away sing think song little crazy cause sing mighty funny sing best song hear learn song little baby cause little baby go
the kingston trio,wimoweh,1959,rock,jungle mighty jungle sleep tonight jungle quiet jungle sleep tonight near village peaceful village sleep tonight near village quiet village sleep tonight hush darling fear darling sleep tonight hush darling fear darling sleep tonig
the kingston trio,haul away,1959,rock,run roll thunder haul away haul away aloft boys drive haul away haul away haul away bind better weather haul away haul away seven days seven nights labor exhaustion haul away haul away breeze east come boston haul away haul away haul away bind better weather haul away haul away east wind bring home rag heavens open sound jubilation haul away haul away set beacon boys sign salvation haul away haul away haul away bind better weather haul away haul away east wind bring home
gene vincent,ready teddy,1959,rock,ready girl ready ready ready ready ready ready ready ready ready ready ready ready roll go corner pick sweetie roll baby apple ready flat cat dungaree dolls head sock ball joint jumpin cat go wild music send crazy style ready gonna kick shoe roll fade jeans grab roll baby pour steam shuffle leave shuffle right gonna roll early early night ready
the kingston trio,the unfortunate miss bailey,1959,rock,seventeen fortytwo customary township halifax gentleman partake occasionally ratafia wasa lightflavored liquer amaze potencywhich originate middlesex suppose reason song miss unfortunate miss captain bold halifax dwell country quarter seduce maid hang monday garter wicked conscience smitted lose stomach daily take drink ratafia miss miss unfortunate miss night betimes go catch fever say handsome deceiver candle clock begin burn palely ghost step bedside say behold miss miss unfortunate miss avast miss cry affright dear captain ghost reply ungenteelly coroner quest go hard act freely parson biggs bury dead miss miss unfortunate miss dear say account close pound note regimental small clothe twill bribe sexton grave ghost answer gaily bless wicked captain remember poor miss miss unfortunate miss end suppose
the kingston trio,the long black rifle,1959,rock,colemann gimbel come closer hear tale cold turn pale tale end long black rifle woman swear rage shoot long black rifle shoot away prairie love city maid take pay end smoky long black rifle dyin word repeat kill true live rust leave long black rifle shoot away
elvis presley,i don't care if the sun don't shine,1959,rock,care shine love even time baby go go baby go kiss kiss kiss kiss go kiss care time kiss cause time like keep score care shine love even time meet baby matter sleet snow drivein cozy light baby make difference rain come notice baby go kiss kiss kiss kiss go kiss kiss baby make go kiss kiss kiss kiss go kiss kiss baby make
the kingston trio,blow ye winds,1959,rock,advertise boston york buffalo hearty sailors whalin blow wind mornin blow wind haul away runnin gear blow boys blow tell clipper ship arunnin whale months blow wind mornin blow wind haul away runnin gear blow boys blow deck asquintin sail lookout spot mighty school whale blow wind mornin blow wind haul away runnin gear blow boys blow lower boat boys travel near tail kick devil blow wind mornin blow wind haul away runnin gear blow boys blow boys bring alongside blubber hook hide blow wind mornin blow wind haul away runnin gear blow boys blow home ship fast sailin brimmin glass pass hang blubber whalin blow wind mornin blow wind haul away runnin gear blow boys blow
elvis presley,i forgot to remember to forget,1959,rock,forget remember forget mind think miss think time go away promise soon forget sure wrong cause blue lonely forget remember forget go away promise soon forget sure wrong cause blue lonely forget remember forget
elvis presley,you're a heartbreaker,1959,rock,heartbreaker faker heartbreaker play tear snatcher quarrel patcher break heart anymore sure place trust space heartbreaker faker break heart anymore smooth talker real cool talk turn high stepper eyecatcher catch glance sure place trust space
elvis presley,we're gonna move,1959,rock,leak build leak build leak build gonna better home pane window pane window pane window gonna better home hole roof rain pour hole floor drop right leak build leak build leak build gonna better home crack ceiling crack ceiling crack ceiling gonna better home gotta stave chimney gotta stave chimney good stave chimney gonna better home pull window shade kid neighbor peep right wall leak build leak build leak build gonna better better better home
