artist_name,track_name,release_date,genre,lyrics
ella fitzgerald,thanks for the memory,1953,blues,thank memory things forget journey wond rous week martinique vegas roulette thank memory summer waikiki london stop cozy breakup morningafter long sound laughter laugh thank memory touch thrill live learn love miss thank memory barbecue malibu away smog rainy thank memory letter destroy book enjoy tonight things look need book freud brainy go even broadway great begin late wish watch know fallacy grow baby roses forget roses thank
ella fitzgerald,"lover, come back to me",1953,blues,go away break tie bind want forget leave past magic night stay forever mind blue high moon eager heart sing lover come past go away ache heart sing lover come remember little thing lonely road walk walk wonder lonely blue night cold moon wait heart sing lover come remember little thing grow lonely road walk walk wonder lonely blue night cold moon wait heart sing lover come
ella fitzgerald,taking a chance on love,1953,blues,writers hear trumpet blow aglow take slide ride starry eye take think card frameup take game hearts high things mend rainbow blend end take instrumental break slip grip take prove life take walk horseshoe clover brother rabbit course better kiss foot goodbye ball rid fall gonna take
ella fitzgerald,between the devil and the deep blue sea,1953,blues,want hate lose devil deep blue forgive cause forget devil deep blue oughta cross list come knockin door fate heart twist come run hate guess devil deep blue oughta cross list come knockin door fate heart twist come run hate guess scat interlude devil deep blue
billie holiday,yesterdays,1953,blues,yesterdays yesterdays days know sweet sequester days olden days golden days days romance youth truth free flame life sooth today dreamin yesterdays yesterdays yesterdays days know sweet sequester days olden days golden days days romance youth truth free flame life sooth today dreamin yesterdays
billie holiday,i can't face the music,1953,blues,breeze stop moanin weird melodies leave face music singin blue rhythm window pane drive insane face music singin blue heart break speak lord sympathy help help deap blue gonna misery leave face music singin blue
billie holiday,remember,1953,blues,sweet expression smile give look meet easy remember hard forget hear whisper know easy remember hard forget dream hand caress finger press tight dream lonely feel steal night little moment clear bring regret easy remember hard forget
odetta,no more cane on the brazo,1954,blues,cane brazos grind molasses rise rise bring judgement sure sentence like ninetynine years dog brazos wouldn shoulda nineteen drivin women like nineteen dead body cane brazos grind molasses
odetta,santy anno,1954,blues,sail cross river liverpool heave away santy anno horn frisco californio heave away heave away santy anno heave away californio plenty gold tell heave away santy anno plenty gold tell californio heave away heave away santy anno heave away californio days heave away santy anno days good time californio heave away heave away santy anno heave away californio
ella fitzgerald,i'm glad there is you,1954,blues,world ordinary people extraordinary people world overrate pleasures underrate treasure live live role muddle guide world play hardly stay world play hardly stay
ella fitzgerald,what is there to say?,1954,blues,dream seek practically speak come true pull know moment contentment wholement lovable livable beauty unforgivable marvel word effect heart deadlock face wedlock lovable livable beauty unforgivable marvel word effect heart deadlock face wedlock
ella fitzgerald,my heart belongs to daddy,1954,blues,fall boys young cuties incline mind duties begin share sweet affair date caddie pose cause baby know heart belong daddy good scout invite dine fine finnan haddie baby sure secure cause heart belong daddy heart belong daddy simply couldn gonna daddy feel romantic laddy warn right start heart belong daddy daddy belong heart
ella fitzgerald,please be kind,1954,blues,affair kind handle heart care kind grand dream parade understand fade tell kind tell needn fear kind cause leave dear know heart lose mind kind
ella fitzgerald,you leave me breathless,1954,blues,leave breathless heavenly thing look wonderful like breath spring leave speechless like bird fill loss word little grin funny chin heart lips darling final touch heart leave breathless breath away little grin funny chin heart lips darling final touch heart leave breathless breath away
ella fitzgerald,foolish tears,1955,blues,tryin forget think dear tryin forget cause realize try forget tear eye teardrops remind foolish pride knockin knockin door tryin impress hopin possess know dear denyin blame fellow tryin teardrops remind foolish pride knockin knockin door tryin impress hopin possess know dear denyin blame fellow tryin
josh white,you don't know my mind,1955,blues,yeah freestyle beat sound kind acapella right better like joint good look bellow belt blow smoke versace body cold rock bold come twice nice niggas soft sugar spice know go flow time morning money flow go real baby know trill deal baby know whats time come niggas try everybody actin like hard body like buff come long body know girl hottie things know fresh like come cause fresh clean know bar mean twice body nice know write come freestyle bar wild know know stay crew shit sorry cough sick niggas fall stay riches stop worry hoe bitch streets know start proud get loud track know blow loud know herd girl plan know know go say whoop time time funny dudes rhyme know happen hard time know like grind time know go cause time shine time leave come cause know come like remember know stop come know go go morning money flow feel good feel good misunderstand dang
johnny ace,anymore,1955,blues,darling prove real true believe anymore promise till trust anymore life mistreat blue lover best dear darling tell walk dear door worry anymore darling tell walk dear door worry anymore
johnny ace,my song,1955,blues,tell leave tear go hours like years darling sing song leave make heart beat slow wonder tell wrong come come oughtta stay cause eternity tell leave tear go hours like years darling sing song come come oughtta stay cause eternity tell leave tear go hours like years darling sing song
johnny ace,saving my love for you,1955,blues,say want baby feel good cause believe save long believe save remember september kiss say goodbye pretend darling want long believe save
cannonball adderley,the masquerade is over,1955,blues,eye shine like shine thrill go lips meet afraid masquerade word mean mean inspire routine afraid masquerade guess play pagliacci clown disguise learn laugh like pagliacci tear eye look look heart say afraid masquerade
cannonball adderley,falling in love with love,1955,blues,yeah encounter defeat defeat black beautiful beauty black blemish apparent beauty intact unite journey familiar sport music struggle black experience learn brave heroes burden heavy feel passion demeanor talk queen latifah queen game match court worldleader sport speak crime lebron wear breathe shirt layup line different name bump pregame steph curry tell bump throw threes high beneath touchdown score point people respect trayvon tamir reppin fall sons stop fall stumble ride tryna blow like beautiful horn coltrane cannonball adderley rock stag narrate journey time speak spread truth wider dizzy gillespie cheek culture delete understand thing undefeated yeah undefeated real righteous relevant hear yeah
johnny ace,pledging my love,1955,blues,forever darling true forever promise darling return soul dear forever burn heart command dear hold make desire dear keep goal forever rest days love ways promise darling return soul dear forever burn heart command dear hold make desire dear love goal forever rest days love ways promise darling return soul dear forever burn
dinah washington,blue gardenia,1955,blues,blue gardenia blue toss aside like gardenia near heart tear drop start tear drop hide live hour tell bloom like petals fell blue gardenia throw pass breeze press press book memories live hour tell bloom like petals fell blue gardenia throw pass breeze press book memories press book memories
dinah washington,i've got you under my skin,1955,blues,skin deep heart deep heart skin try say affair resist baby know skin sacrifice come sake have near spite warn voice come night repeat repeat know little fool mentality reality time think make stop begin cause skin sacrifice come sake have near spite warn voice come night repeat yell know little fool mentality reality time think make stop begin cause skin yeah skin
cannonball adderley,willow weep for me,1955,blues,think wear hair love love reason mislead despite things say wear hair love love reason occur smile face ways mislead despite things say wear hair love love reason know depths heart darling mmmmmmm
dinah washington,i could write a book,1955,blues,ask write book walk whisper look write preface world forget simple secret plot tell world discover book end lovers friends
dinah washington,i get a kick out of you,1955,blues,story tell practically rything leave totally cold exception know quiet spree fight vainly ennui suddenly turn fabulous face kick champagne mere alcohol thrill tell true kick kick cocaine sure take sniff bore terrific kick kick time stand kick clear obviously kick plane fly high galguy idea kick
dinah washington,easy living,1955,blues,live easy live easy live life regret things give easy maybe fool people rule wave hand darling grand understand live easy live easy live life maybe fool people rule wave hand baby grand understand live easy live easy live life
ella fitzgerald,pete kelly's blues,1955,blues,things things blue threaten start bet lose hide prayer blue come mean blue blue exit blue bear blue think choose dream dues stick fresh outta luck blue exit blue bear gotta blue think choose dream dues stick outta luck blue blue choose blue
dinah washington,you go to my head,1955,blues,head head linger like haunt refrain spin round brain like bubble glass champagne head like sparkle burgundy brew mention like kicker julep thrill think think plea cast spell hold head smile make temperature rise like summer thousand july intoxicate soul eye certain heart hasn ghost crazy romance head
ella fitzgerald,i hadn't anyone till you,1955,blues,hadn till lonely till awake wonder wide world save give till lonely heart demand cupid take hand hadn till lonely heart demand cupid take hand hadn till
dinah washington,alone together,1955,blues,crowd world proud cling strong long blind rain starless night vain fear deep great weather great unknown
ella fitzgerald,lover's gold,1955,blues,lover near hear speak softly breathe flame lover dance glance eye till entrance music die future plan design promise continue lover tender tender fear depart lover surrender heart lover immoral quarrel lips want kiss devil resist continue lover tender tender fear depart lover surrender heart
dinah washington,this can't be love,1955,blues,sale stand line like black friday line fight mine shit drop dime kill kill black black crime reach prime let fast slow pump fake life stress best home work work home shit pass test raise frequency hard shit easily recently negative energy crib eat eat rappers good eminem proof blindrip proof comprehend bizarre depend deaf right ones leave take step step short cut short change mind line favorite sport bust like newport unlock course welcome free attention rap tension positive force lose dark thoughts keep heart pure knowledge unlock doors watch gandhi meditate elevate educate penetrate pencil paper symbols get better chillin nature talk super power want rest brain think know program certain time program certain crimes program spread certain line program improvise rise surprise
ella fitzgerald,dream a little longer,1955,blues,dream little longer wait blue dream little longer dream come true sky cloudy break wish little stronger sky blue maybe kind hard things wish believe bluebird bring right door tomorrow dream dream little longer dream come true
ella fitzgerald,i wished on the moon,1955,blues,wish moon know wish moon know sweeter softer dance away beg star throw beam wish star ask dream look loveliness come true wish moon
odetta,mule skinner blues,1956,blues,good morning captain good morning good morning captain good morning need muleskinner noon mule work railroad dollar dime work railroad dollar dime women waitin saturday night draw like work roll time like work roll time carve initial mule good morning captain good morning good morning captain good morning need muleskinner noon mule little waterboy bring bucket round little waterboy bring bucket round like bucket good morning captain good morning
odetta,chilly winds,1956,blues,go chilly wind blow baby go chilly wind blow go long lonesome home haul cotton go baby haul cotton go go long lonesome home jail knees baby jail knees fee corn bread bean pallet floor baby pallet floor go long lonesome home go chilly wind blow baby go chilly wind blow go long lonesome home
lizzie miles,memphis blues,1956,blues,jumpt flee fucken heap doctor wing flailin pinion splint rag crutches damn things nearly hardly flap canker canker million tiny puncture look like long ribbons drape arm mortal girl like grind plan hell curse smartin string fucken rupture heaven bailin heaven bailin caint tolerate tintub fulla trash rat felt crawl soul seckon think wassa ghetto rat paradise rat paradise bailin mutiny heaven wassa bear lord shakin dumpt font like great unclean slumchuch slumchurch spill heart cunt screen evil poppin presst open slide shut perforate hatchat night body blusht whistle birch practice soon learn mahself punishment reward punishment reward tie onpercht sticken needle tie fucken wing burst like cuttin teeth take rat paradise rat paradise mutiny heaven lord knees knees start pray wrap mongrel wing nearly freeze howlin wind drivin rain trash blowin round round slumheaven tiny pain sleeve roll roll roll roll drip outa vein utopiate bailin utopiate heaven bailin threadbare soul teem vermin louse thoughts come like plague headin house mutiny heaven infectio forco plank rat paradise rat paradise bailin hail hypuss dermio hole ghetto hole ghetto scabio murem sanctumdio
odetta,he's got the whole world in his hands,1956,blues,world hand great world hand world hand world hand wind rain right hand star moon hand wind rain hand world hand gamble right hand lie right hand crapshootin hand world hand little bits baby hand little bits baby hand little bits baby hand world hand brother hand sister hand brother hand world hand everybody hand everybody hand everybody right hand world hand
odetta,jack o' diamonds,1956,blues,diamonds hard card play diamonds hard card play oiamonds card send poor grave diamonds hard card play queen turn money green diamonds hard card play queen turn money green hard card play queen turn money green diamonds hard card play tell change play queen turn money green diamonds hard card play
link wray,new studio blues,1956,blues,eighteen tayyib look microphone microphone microphone check steppin city record course rapper like crew see like déjàvu different state fresh plane like time flow nice skateboard straight crack rockin usual havin time fluent head like stewie women macbooks studios better play card right yugioh girls fuck haters ridin city continent like raybans track hard hittin niggas stay fuckin game plan say california drive blue line head like rain school drop sell board life okay vans snapback skatin round city heavy backpack doin show crowd smash gimme babe young papes rapbook lookin like graphiti tell easy tryin explain tryna runnin leftovers like tryna hero swagger trash niggas like leero spit kinda gift best stand say cash route newyork makin hit till pass pass right leelo get scratch like fuckin crack addict look high thinkin bout landin think nice tryin best understand killin show demandin money enveloppe gotta stamp niggas hate youngin better come cheesestake face crazy cameras understand check kinda feel like blowin body know stomach goin fast elevators goin curve open bout open
josh white,"come along, charlie",1956,blues,playas probably think know lady want bout tell couple things givin okay work friday night knowin girl prob dudes blowin phone like gonna bang gonna hang whyncha ring fuck dudes thang time homies haaang know wutcha need hunger fee tryna chill hell week baby shoe slip sweatpants comfy pillowpet lumpy ridin white wine nightline freshen shut gotta shave thing come round fuck take prep wanna waste mind girl earn wanna watch time burn binge snack orange black relaxin actin borin like sweatpants chardonnay couch life partay sweatpants chardonnay today hargitay dummy tryna youuu gettin drink svuuu like wanna kiss step outta line frisk fresh outta wine switch spritza lemon lime best delicious gazpacho shit hit spot kinda want load nachos yeah chip chicken cheese chop jalapenos mothafuckin seed microwave masterpiece fuck sweet tooth gots meat tooth pass like crazy platonic shit phase mama raise fuck friend zone mothafuckin mothafuckin dead zone knock sofa stay soba live couch life middle finger snuggies teflon know bout life bout things come fuckin touchin good life marathon rockin good wife free
odetta,joshua,1956,blues,battle jericho lord jericho wella jericho wella battle jericho wall come tumblin talk talk like good battle jericho morning battle jericho lord jericho wella jericho wella battle jericho wall come tumblin wall jericho march spear hand blow horn say cause battle hand morning battle jericho lord jericho wella jericho wella battle jericho wall come tumblin sheep horn begin blow trumpet begin sound command children wall comea tumblin morning battle jericho lord jericho wella jericho wella battle jericho wall comea tumblin wall comea tumblin wall comea tumblin
ella fitzgerald,night and day,1956,blues,like beat beat beat tomtom jungle shadow fall like tick tick tock stately clock stand wall like drip drip drip raindrops summer shower voice keep repeat night beneath moon near matter darling think night night long follow roar traffic boom silence lonely room think night night hide hungry yearn burn inside torment spend life make night night
ella fitzgerald,ace in the hole,1956,blues,time follow track time time satan slack break self control maybe go abey tire baby rule propose hole time follow track time time satan slack break self control maybe go abey tire baby rule propose hole hole
ella fitzgerald,miss otis regrets (she's unable to lunch today),1956,blues,miss regret unable lunch today madam miss regret unable lunch today sorry delay even lover stray madam miss regret unable lunch today wake dream go madam astray gown shoot madam miss regret unable lunch today come drag jail madam string moment die lift lovely head cry madam miss regret unable lunch today miss regret unable lunch today
ella fitzgerald,from this moment on,1956,blues,close nights morose beguine begin future look allibied moment dear dear moment blue songs whoop songs moment need skin touch arm hold tight sweet lips kiss goodnight moment babe ridin high babe care go moment
ella fitzgerald,ev'ry time we say goodbye,1956,blues,everytime goodbye little everytime goodbye wonder little gods know think little allow near spring hear begin sing song finer strange change minor everytime goodbye near spring hear begin sing song finer strange change minor everytime goodbye
ella fitzgerald,what is this thing called love?,1956,blues,thing call funny thing call solve mystery fool wonderful take heart throw away lord heaven thing call instrumental interlude wonderful take heart throw away lord heaven thing call follow version additional verse humdrum person lead life apart fly window wide quicken humdrum heart fly thorugh window stay little fly thing call funny thing call solve mystery fool wonderful take heart throw away lawd heaven thing call give days give nights cheer life enchant dream somebody come near somebody come near felt winter chill wonder night
lavern baker,everybody's somebody's fool,1956,blues,somebody mind like sweet song last time somebody mind walk cloud silver line dream dream mistake wrong sleep right blind chance care affair real romance somebody mind
lavern baker,i'm in a crying mood,1956,blues,blue feel like weepin tree cryin mood pair pair lovers care cryin mood ownsome blue mondays rain shine world lonesome lonesome kind goodbye moon cryin mood ownsome blue mondays rain shine world lonesome lonesome kind goodbye moon cryin mood
ella fitzgerald,get out of town,1956,blues,late good wish harm retire farm content charm bird tree disappear care near close dear touch thrill meet bittersweet darling get
ella fitzgerald,why can't you behave?,1956,blues,behave behave things tell promise give behave good turn leaf baby slave behave farm know near home settle care forever cause world crave behave farm know near home settle care forever cause world crave behave
ella fitzgerald,i've got you under my skin,1956,blues,skin deep heart deep heart skin try say affair resist baby know damn skin sacrifice come sake have near spite warn voice come night repeat repeat know fool mentality reality time think make stop begin skin
ella fitzgerald,begin the beguine,1956,blues,begin beguine bring sound music tender bring night tropical splendor bring memory evergreen star shore orchestra play palm sway begin beguine live past endeavor tune clutch heart swear forever promise moments divine rapture till cloud come disperse joy taste hear people curse waste know mean begin beguine remain ember sleep like dead desire remember begin beguine begin beguine play till star return till whisper darling suddenly know heaven begin beguine begin beguine
ella fitzgerald,always true to you in my fashion,1956,blues,custom tailor ask begin peti hooray true darlin fashion true darlin ask meal tycoon steel meal include deal accept true darlin fashion true darlin know keen check check fear mean stay true darlin fashion true darlin ohio mister call night till morn mister corner corn true darlin fashion true darlin milwaukee mister din ritz mister invent schlitz schlitz true darlin fashion true darlin mister plutocrat want cheek mean paris true darlin fashion true darlin
ella fitzgerald,i concentrate on you,1956,blues,sky look trouble begin brew winter wind strong concentrate cry people declare blue song concentrate smile sweet tender kiss decline look eye surrender arm intertwine wise young dream come true prove wise wrong concentrate
ella fitzgerald,i get a kick out of you,1956,blues,story tell practically leave totally cold exception know quiet spree fight vainly ennui suddenly turn fabulous face kick champagne mere alcohol thrill tell true kick kick cocaine sure take sniff bore terrifically kick kick time stand kick clear obviously kick plane fly high idea kick
ella fitzgerald,too darn hot,1956,blues,darn darn like baby tonight refill baby tonight like baby tonight refill baby tonight baby tonight cause darn darn darn bridge like cool baby tonight pitch wool baby tonight like cool baby tonight pitch wool baby tonight brother fight baby tonight cause darn accord latest report average know prefer lovely doggie court temperature thermometer go weather sizzle mister pant romance cause darn darn darn darn instrumental solo bridge mister squab marine queen cutypie cause darn darn darn darn
ella fitzgerald,it's delovely,1956,blues,feel sudden urge sing kind ditty invoke spring control desire curse crucify start pantithesis spare pain darn thing sing refrain night young sky clear want walkin dear delightful delicious delovely understand reason sentimental cause delightful delicious delovely tell glance swell night romance hear dear mother nature murmur sweet chickadee kiss delightful delicious delectable delirious dilemma limit deluxe delovely tell glance swell night romance hear dear mother nature murmur sweet chickadee kiss delightful delicious delectable delirious dilemma limit deluxe delovely
ella fitzgerald,let's do it,1956,blues,bird be educate fleas fall spain best upper set lithuanians letts fall dutch amsterdam mention fin folks siam think siamese twin argentines mean people boston bean fall romantic sponge oyster oyster fall cold cape clam gainst wish lazy jellyfish fall electric eels shock know shad bring shad shallow shoal english sole goldfish privacy bowl fall verse see print follow japan japs lapland little lap fall chimpanzees zoos courageous kangaroos fall sure giraffes eagle fall electric eels shock know shad shad world admit bear pit pekingeses ritz fall sans regret consider
ella fitzgerald,so in love,1956,blues,strange dear true dear close dear star arm fold know darling night mysterious night delirious know care taunt hurt deceive desert till
billie holiday,love me or leave me,1956,blues,suspense killin stand uncertainty tell know want stay leave lonely believe lonely somebody night time right time kissin night time time reminiscin regrettin instead forgettin somebody intend independently blue want want borrow today tomorrow
billie holiday,deep song,1956,blues,lonely grief hound like lonely hound sight like fragling tree lighten night lonely wind cry haunt music rain bear grief bear hear head blue north lick heart live lonely land help hand understand bring hate matter know misery count partner heaven understand barrel land lonely land lonely land
ella fitzgerald,you took advantage of me,1956,blues,girl heart mother course sister brother horse horse frequently silly beach okhala leave filly pick sentimental try fall kill cause take advantage like apple bough gonna shake cook cause take advantage bother know elbow suffer awful time worse near bridge burn babe arm concern lock doors cause take advantage
billie holiday,good morning heartache,1956,blues,good morning heartache gloomy sight good morning heartache think say goodbye night turn toss go wish forget stay go away everyday start say good morning heartache stop haunt shake leave monday blue straight sunday blue good morning heartache good morning hearache know hangin good morning heartache stop haunt shake leave monday blue straight sunday blue good morning heartache good morning hearache know hangin good morning heartache
billie holiday,what is this thing called love,1956,blues,thing call funny thing call solve mystery wonderful take heart throw away lord heaven thing call wonderful take heart throw away lord heaven thing call
ella fitzgerald,lover,1956,blues,lover near hear speak softly breathe flame lover dance glance eye till entrance music die future plan design promise continue lover tender tender fear depart lover surrender heart instrumental bridge lover immoral quarrel lips want kiss devil resist continue lover tender tender fear depart lover surrender heart
ella fitzgerald,spring is here,1956,blues,thing call spring world write verse like lads girls sing little table drink wine sadly tune life stick boat spring heart dance spring waltz entrance desire ambition lead maybe need spring breeze delight star appear night invite maybe love spring hear instrumental break maybe love spring hear
ella fitzgerald,johnny one note,1956,blues,sing note note sing poor onenote sing gusto overlorded place poor onenote yell nilly blue face hold note couldn hear brass couldn hear drum class poor onenote great brave take note howl like north wind bring forth wind critics rave verdi turn round grave couldn hear flute trombone mute stand cat dog stop yap lions jealous trill thunder clap stop clap traffic cease roar tell niag stand stop train whistle boat whistle steam whistle whistle whistle bow skill sing onenote sing gusto overwhelm crowd sing onenote loud sing onenote sing onenote loud
ella fitzgerald,wait till you see her,1956,blues,till look till hear laugh painters paint writers book tell half till feel warmth glance pensive sweet wise lovely thrill will free believe eye believe eye
billie holiday,some other spring,1956,blues,spring cling fade blossom fresh wear leave crush tear like affair mourn spring twilight fall night bring kind true blind deep heart cold story unfold twice spring heart awake stir sing magic music forget duet spring spring
ella fitzgerald,i could write a book,1956,blues,learn spell learn count great busy mind burn learn waste time strike iron ask write book walk whisper look write preface world forget simple secret plot tell world discover book end lovers friends instrumental simple secret plot tell world discover book end lovers friends
aretha franklin,there is a fountain filled with blood,1956,blues,fountain fill blood draw vein sinners sinners plunge beneath blood lose guilty stain lose guilty stain lose guilty stain sinners sinners plunge beneath beneath blood gonna lose guiltguilty stain mmmm lord mmmm mmmm sinners sinners plunge beneath beneath blood gonna lose guiltguilty stain
ella fitzgerald,to keep my love alive,1956,blues,marry marry sigh bridesmaid divorce hadn heart remember sweet word till death marry untrue bump alive frail look wreck night horse neck perform appendectomy alive insomnia couldn sleep night buy little arsenic sleep right play harp cuss thing crown harp bust thing play harp thing alive alive bridge think possibilities flirtations ease ease kill ease alive come sanitorium yell drink emporium mix drink memorium alive sing nightingale toss balcony atherton indulge fratricide kill patricide night stab mattressside alive alive alive
billie holiday,too marvelous for words,1956,blues,marvelous marvelous word like glorious glamorous standby amorous wonderful phrase say tell mean aren swell dictionary borrow song bird tell marvelous marvelous word
billie holiday,easy to love,1956,blues,easy easy idolize yearn swell homefire burn grand game carefree shame future cause easy yearn swell home burn grand game carefree shame future cause easy
billie holiday,solitude,1956,blues,solitude haunt reveries days go solitude taunt memories chair fill despair gloom rywhere stare know soon solitude pray dear lord send
billie holiday,you go to my head,1956,blues,head linger like haunt refrain spin round brain like bubble glass champagne head like sparkle burgundy brew mention like kicker julep thrill think think plea cast spell hold head smile make temperature rise like summer thousand julys intoxicate soul eye certain heart hasn ghost crazy romance head head certain heart hasn ghost crazy romance head head
billie holiday,everything i have is yours,1956,blues,destiny gladly gladly earth star shine posses offer dream happiness come spend life wait life destiny gladly gladly earth star shine posses offer dream happiness come spend life wait life
dinah washington,smoke gets in your eyes,1956,blues,know true true course reply inside deny say someday blind heart realize smoke get eye chaff gaily laugh think doubt today fly away laugh friends deride tear hide smile flame die smoke get eye
billie holiday,moonglow,1956,blues,moonglow blue moonglow straight hear say dear hold fast start pray lord float right heavenly songs come moonglow blue remember moonglow give
billie holiday,easy living,1956,blues,live easy live easy live life regret years give easy maybe fool people rule wave hand darling grand understand live easy live easy live life
otis rush,my love will never die,1956,blues,wrong long long time change mind wrong long long time change mind flower grow rest color blossom darling hold breast darling know mind break inside
sister rosetta tharpe,jericho,1956,blues,battle jericho jericho jericho battle jericho wall come tumblin hallelujah battle jericho jericho jericho battle jericho wall come tumblin talk talk like good battle jericho battle jericho jericho jericho battle jericho wall come tumblin hallelujah battle jericho jericho jericho battle jericho wall come tumblin wall jericho sword draw hand blow horn cry battle hand battle jericho jericho jericho battle jericho wall come tumblin mornin battle jericho jericho jericho battle jericho wall come tumblin hallelujah battle jericho jericho jericho battle jericho wall come tumblin
